text,ai_category,label,ai_reason,extracted_salary,extracted_pos"📢📢THÔNG BÁO TUYỂN  NỮ LỚN TUỔI LÀM TẠI KHO ĐÀ NẴNG
"NHÀ HÀNG CÁ LỬA TUYỂN DỤNG
❌NỮ CSKH
- lễ tân nữ lương cơ bản + tip trung bình 20-30tr/tháng
⏰ 𝐓𝐡𝐨̛̀𝐢 𝐠𝐢𝐚𝐧 𝐥𝐚̀𝐦 𝐯𝐢𝐞̣̂𝐜 : Ca Xoay
- Ca Gãy ( G ) : 11h-14h & 17h-22h
- Ca Chiều ( C ) : 14h-22h 
- Yêu cầu: Có ngoại hình đẹp, biết cách ăn nói, linh hoạt...
❌ NAM TIẾP THỰC:
- ca gãy : 10-14h & 17h-22h
- ca chiều : 14h-23h
- ca parttime : 17h - hết khách
Lương 20k + tip
Yêu cầu: đi ca linh hoạt
❌ NỮ PHỤC VỤ 
- ca gãy : 10-14h & 17h-22h
- ca chiều : 14h-23h
- ca parttime: 17h - hết khách
Lương 18k + Tip cao, giữ riêng.
Yêu cầu: đi ca linh hoạt.
LH: ☎️ 0797436886 - 0337931069 ( Chi )
ĐỊA CHỈ: NHÀ HÀNG CÁ LỬA  TUYỂN DỤNG 
Địa Chỉ : Lô 01.A11.4 Khu công viên Bắc đài Tưởng Niệm ( đường Bạch Đằng nối dài )",RECRUITMENT,1,Địa chỉ rõ ràng (Lô 01.A11.4 Khu công viên Bắc đài Tưởng Niệm ( đường Bạch Đằng nối dài )),20k + tip,"CSKH, Tiếp thực, Phục vụ"
"👩‍🍳 GOLDEN MEAT HOUSE – Nhà hàng nướng tuyển PHỤC VỤ THỜI VỤ (CASUAL)
💰 Thu nhập: 25.000đ/giờ
🎉 Lễ, Tết: 50.000đ/giờ
🕒 Ca làm linh hoạt:
-9h00 – 17h00
-16h00 – 24h00
-18h00 – 24h00
👉 Làm được cuối tuần và Lễ Tết, tối thiểu 4–6 ngày/tuần
🎓 Quyền lợi đặc biệt:
-Làm việc đủ 6 tháng sẽ được nhà hàng tài trợ học bổng 9.000.000đ 🎁
-Áp dụng cho sinh viên có điểm trung bình học tập (GPA) từ 2.0 trở lên
🌟 Phù hợp với:
-Sinh viên năm 1 các trường Đại học, muốn tìm việc làm thêm ổn định
-Giao tiếp tiếng Anh tốt
-Siêng năng, có tinh thần trách nhiệm
📍 Địa điểm: 100 Trần Bạch Đằng, P. Ngũ Hành Sơn, Đà Nẵng
📞 Liên hệ Phòng Nhân sự: 0702.774.177 để đăng ký ứng tuyển",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường + Quận), công việc cụ thể, mức lương hợp lý, có thông tin liên hệ",25.000đ/giờ,Phục vụ thời vụ (Casual)
"Chào mọi người.
KHO NỆM SỈ Đà Nẵng  cần gấp nhân sự cho vị trí Nhân Viên bán hàng.
Đ/c làm việc:269 phạm Hùng. Hoà xuân. Cẩm lệ
                      278A Ngũ Hành Sơn ( 2 bạn xoay ca)
 Mô tả công việc:
  Bán hàng tại cửa hàng
  Bán hàng qua các kênh online như fb,zalo,( Có thêm doanh thu )
 Thời gian làm việc 8h30 sáng đến 8h30 tối 
  Lương và quyền lợi:
Lương cb: 7.000.000 
  các phụ cấp khác(thưởng lễ,tết,chuyên cần,trách nhiệm+KPI...)
Thu nhập 9 đến 15tr 
Yêu cầu:
     Ưu tiên:
  _ bạn Nữ có khả năng giao tiếp tốt(20-35 tuổi)
  _Nhanh nhẹn,linh hoạt trong công việc.
        Chi tiết inbox hoặc liên hệ sđt: 0784899666",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường + Phường/Xã), mô tả công việc rõ ràng, mức lương hợp lý",7.000.000 - 15.000.000,Nhân Viên bán hàng
"Nhà hàng hàn quốc tuyển dụng nhân sự làm lâu dài / cố định . Cùng về team tụi mình ngay nhé : 
 Công việc: phục vụ 2 bạn ca tối 
Thời gian :17h -1h ( ca cố định / hoặc xoay ca nếu cần ) 
Mức lương : 25k/1h 
Phụ cấp : cơm ca 
Tip : tự giữ 
Mọi thắc mắc xin liên hệ : 
Zalo / sđt : 0344-263-400
Hoặc đến trực tiếp cửa hàng 
Đc : 51 trần bạch đằng ( An’n coffee and chicken )",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường), công việc cụ thể, mức lương hợp lý",25k/h,Phục vụ
"CẦN TUYỂN GẤP – 01 CÔ TẠP VỤ (Làm việc tại Xưởng)
Địa điểm làm việc: 15 Mỹ Đa Đông 12, Quận Ngũ Hành Sơn, Đà Nẵng
Thời gian làm việc: 10:00 – 19:00 (nghỉ trưa theo quy định)
Ưu tiên đi làm ngay
1. công việc:
Chuẩn bị và nấu bữa trưa, tối cho nhân sự công ty (số lượng 35 - 50 Nhân sự, thực đơn đơn giản).
Dọn dẹp, vệ sinh khu vực văn phòng, nhà vệ sinh và các khu vực được phân công.
Giữ gìn không gian làm việc sạch sẽ, gọn gàng.
Hỗ trợ các công việc tạp vụ khác theo yêu cầu của quản lý.
2. Yêu cầu:
Giới tính: Nữ
Độ tuổi: 40 – 50 tuổi ; sức khỏe tốt
Siêng năng, sạch sẽ, gọn gàng, trung thực.
Biết nấu ăn cơ bản
3. Thu nhập & Quyền lợi:
Mức lương: 7.000.000 – 8.000.000 VNĐ/tháng.
Hỗ trợ cơm trưa, tối tại công ty.
Tham gia BHXH đầy đủ theo quy định sau thời gian thử việc.
1 tháng nghỉ 2 ngày
Liên hệ SDT/Zalo: 0932 416 155",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường + Quận), công việc cụ thể, mức lương hợp lý",7.000.000 – 8.000.000 VNĐ/tháng,Cô tạp vụ
"MỘC BÌNH – TUYỂN NHÂN VIÊN TRỊ LIỆU
Chăm Sóc Cổ Vai Gáy & Cột Sống – Điện Trường Sinh Học DDS
Mộc Bình cần tuyển Kỹ thuật viên trị liệu
Môi trường làm việc nhẹ nhàng – thu nhập ổn định.
 Yêu cầu
Nữ, tuổi 20 – 35
Siêng năng, thật thà, sạch sẽ
Yêu thích ngành chăm sóc sức khỏe và trị liệu
Có kinh nghiệm là lợi thế (không có sẽ được đào tạo bài bản)
 Công việc
Trị liệu Cổ Vai Gáy – Lưng – Cột Sống theo kỹ thuật Đông Y & DDS
Chăm sóc khách nhẹ nhàng, đúng quy trình
Giữ vệ sinh – không gian spa luôn sạch, thơm, yên tĩnh
Giờ làm việc 8h30 - 17h00 ( tháng nghỉ 2 ngày)
 Quyền lợi
Thu nhập ổn định theo tay nghề + thưởng
Được đào tạo kỹ thuật
Môi trường làm việc yên tĩnh
Làm ổn định lâu dài
Không áp lực
 Địa chỉ làm việc:
Mộc Bình
38 Nguyễn Văn Siêu – An Hải – Đà Nẵng
 Liên hệ: 0708 023 252
#TuyểnNhânViênSpa #MộcBìnhDưỡngSinh #TrịLiệuCổVaiGáy #TrịLiệuCộtSống #DDS #SpaĐôngY #ChămSócSứcKhỏe #TuyểnDụngĐàNẵng #KỹThuậtViênSpa",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường), công việc cụ thể, mức lương hợp lý",Thu nhập ổn định theo tay nghề + thưởng,Kỹ thuật viên trị liệu
"[STAR PROGRAM] Tuyển Idol live tại Đà Nẵng
📍 Địa chỉ: 7 Hoá Sơn 10, Hải Châu, Đà Nẵng
MÔ TẢ CÔNG VIỆC:
- Livestream theo nhóm, trò chuyện với user, thể hiện tài năng cùng team cùng tạo ra nội dung hấp dẫn để thu hút người xem.
- Đào tạo chuyên sâu về kỹ năng livestream, biểu cảm trước ống kính, ứng xử khi lên live, đào tạo dance từ con số 0.
- Làm việc cùng đội ngũ chuyên nghiệp gồm thợ make-up artist, stylist trang điểm, chuyên viên đào tạo, giáo viên vũ đạo và nhân viên media để xây dựng hình ảnh cá nhân.
YÊU CẦU:
• NAM/NỮ/LGBT/TOMBOY đều được, từ 18 tuổi trở lên, ngoại hình ưa nhìn, tự tin
• Năng động, hoạt bát, có trách nhiệm
• Ưu tiên ứng viên có tài năng nhảy múa, ca hát, biểu cảm tốt hoặc đã từng livestream
QUYỀN LỢI:
• Thu nhập: 10–30 triệu/tháng (lương cứng (10tr) + chuyên cần (1tr) + hỗ trợ + hoa hồng)
• Thưởng hiệu suất hấp dẫn theo năng lực
• Đào tạo từ đầu nếu chưa có kinh nghiệm
• Nghỉ 4 ngày/tháng
• Hỗ trợ xây kênh, xây dựng thương hiệu cá nhân
• Làm việc trong môi trường chuyên nghiệp, thân thiện, đồng nghiệp GenZ.
• Cung cấp toàn bộ đầy đủ trang thiết bị
💌 Liên hệ ngay Zalo 0395 270 337 (PNS) để được tư vấn chi tiết",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường + Quận), mô tả công việc chi tiết, mức lương hợp lý","10–3,0 triệu/tháng",Idol live
"Chào mọi người.
KHO NỆM SỈ Đà Nẵng  cần gấp nhân sự cho vị trí Nhân Viên bán hàng.
Đ/c làm việc:269 phạm Hùng. Hoà xuân. Cẩm lệ
                      278A Ngũ Hành Sơn ( 2 bạn xoay ca)
                      Sáng : 7h30- 14h30
                      Chiều : 14h-21h
 Mô tả công việc:
  Bán hàng tại cửa hàng
  Bán hàng qua các kênh online như fb,zalo,( Có thêm doanh thu )
 Thời gian làm việc 8h30 sáng đến 8h30 tối 
  Lương và quyền lợi:
Lương thử việc theo ca : 4.000.000
Lương chính thức theo ca : 4.200.000
Lương cb( full) :7.000.000 
  các phụ cấp khác(thưởng lễ,tết,chuyên cần,trách nhiệm+KPI...)
Thu nhập 9 đến 15tr 
Yêu cầu:
     Ưu tiên:
  _ bạn Nữ có khả năng giao tiếp tốt(20-35 tuổi)
  _Nhanh nhẹn,linh hoạt trong công việc.
        Chi tiết inbox hoặc liên hệ sđt: 0784899666",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường + Phường/Xã), mô tả công việc rõ ràng, mức lương hợp lý",7 triệu,Nhân Viên bán hàng
"💥Oh la la! Breakfast, Brunch, Lunch💥
💝TUYỂN DỤNG - NHÂN VIÊN PHA CHẾ & NHÂN VIÊN PHỤC VỤ💝
📍Địa chỉ : 64A Mai Thúc Lân, Đà Nẵng (Khu tây An Thượng)
PHA CHẾ FULL-TIME :
⏰Thời gian làm việc: 7h-15h
💫Quyền lợi:
🤑Lương: 22-26k/h tuỳ theo năng lực và kinh nghiệm
- Thưởng theo năng lực cuối tháng và thưởng Lễ/Tết
- 1 tháng Off 4 ngày
- Phụ Cấp tiền ăn 25k mỗi ngày làm việc
- Môi trường làm việc trẻ trung, thân thiện và siêu sạch sẽ.
🤝 Yêu cầu:
-       Có kinh nghiệm pha chế đi làm từ 6 tháng trở lên
-       Thành thạo pha máy, latte art, trà trái cây …
-       Tính tình siêng năng – vui vẻ – hòa đồng
-       Năng động, gọn gàng, sạch sẽ
-       Trung thực, thái độ tích cực, luôn niềm nở với khách hàng
☎️ INBOX trực tiếp hoặc qua Điện Thoại: 0904430141
PHỤC VỤ FULL-TIME :
⏰Thời gian làm việc: 7h-15h
💫Quyền lợi:
🤑Lương: 20-22k/h tuỳ theo năng lực và kinh nghiệm
- Thưởng theo năng lực cuối tháng và thưởng Lễ/Tết
- 1 tháng Off 4 ngày
- Phụ Cấp tiền ăn 25k mỗi ngày làm việc
- Môi trường làm việc trẻ trung, thân thiện và siêu sạch sẽ.
🤝 Yêu cầu:
-       Biết Tiếng Anh cơ bản
-       Tính tình siêng năng – vui vẻ – hòa đồng
-       Năng động, gọn gàng, sạch sẽ
-       Trung thực, thái độ tích cực, luôn niềm nở với khách hàng
☎️ INBOX trực tiếp hoặc qua Điện Thoại: 0904430141",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường), công việc rõ ràng, mức lương hợp lý",22-26k/h và 20-22k/h,Nhân viên pha chế & Nhân viên phục vụ
"🥛CUỐI NĂM TEAM YAKULT CẦN THÊM NĂNG LƯỢNG TÍCH CỰC TỪ VỊ TRÍ YAKULT LADY ĐÀ NẴNG 
👉 TUYỂN DỤNG: 
📍Vị trí: Nhân viên bán hàng sữa Yakult (Nữ)
🏠 Làm việc tại: Liên Chiểu - Hoà Khánh - TP ĐÀ NẴNG (Địa chỉ: 93 Lê Văn Thịnh - Liên Chiểu) 
⏰ Thời gian: 8h15 - 17h30 
💸 Thu nhập: 8.000.000 -10.000.000 + Thưởng doanh số 
🌸 MÔ TẢ CÔNG VIỆC:
•Giới thiệu và bán sản phẩm sữa uống Yakult đến khách hàng 
•Tư vấn lợi ích của Yakult – “1 chai nhỏ, 6.5 tỷ lợi khuẩn tốt” 
•Chăm sóc khách hàng thân thiết, trưng bày sản phẩm gọn gàng và hấp dẫn 
•Hỗ trợ chương trình dùng thử, khuyến mãi và hoạt động marketing tại điểm bán
💎 YÊU CẦU:
•Nữ từ [ 25 - 45 ] 
•Vui vẻ, thân thiện, có kỹ năng giao tiếp tốt 
•Năng động, chịu khó, có tinh thần học hỏi
•Ưu tiên có kinh nghiệm bán hàng hoặc PG (chưa có sẽ được đào tạo)
🎁 QUYỀN LỢI:
 •Thu nhập ổn định, thưởng theo doanh số
•Môi trường làm việc năng động, đồng nghiệp thân thiện 😍
•Được đào tạo kỹ năng bán hàng và kiến thức về sản phẩm Yakult
•Tham gia team building, thưởng lễ Tết, hỗ trợ đồng phục và công cụ làm việc
📞 CÁCH ỨNG TUYỂN:
👉 Gửi thông tin hoặc liên hệ qua: 
0766852040 (Cảnh) hoặc ib ạ
Nhanh tay nhé, Yakult đang cần thêm “cô gái năng lượng tích cực” như bạn 💕",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường), công việc rõ ràng, mức lương hợp lý",8.000.000 -10.000.000,Nhân viên bán hàng sữa Yakult (Nữ)
"TUYỂN NHÂN VIÊN BÁN HÀNG ( tuyển dụng trực tiếp)
Siêu Thị Đặc Sản Q- Mart 
Đc: 03 Đỗ Bá, Ngũ Hành Sơn, Đà Nẵng (ngã tư Đỗ Bá giao Trần Bạch Đằng)
🔴 BÁN HÀNG
👉 Yêu cầu:
- Siêng năng, nhanh nhẹn
- Không vướng bận
- Xoay ca
⏰Thời gian: xoay ca 
- Ca 1: 07h00- 15h00
- Ca 2: 15h00- 23h00
- Ca 3: 23h00- 07h00
Liên hệ Zalo hoặc Sđt: 0932.583.540",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường + Quận), công việc rõ ràng, thời gian làm việc cụ thể",,Bán hàng
"“Trời thì lụt bão liên miên, còn cửa hàng mình thì chỉ lụt mỗi… người làm!
Team đang cần thêm người cho vị trí:
1.Bán bánh mỳ
2.Quản lý cửa hàng
3.Nhân viên phụ bếp ở xưởng.
Ai nhanh nhẹn, chịu được thời tiết thất thường và tinh thần ổn định hơn mực nước là hợp liền.
Không cần siêu năng lực, chỉ cần vui vẻ, biết sắp xếp, không hoảng loạn như wifi lúc bão là được.
Thời tiết có thể ngập đường, nhưng chỗ làm thì luôn khô ráo – sạch sẽ – thân thiện.
Vị trí 1: Làm tại các Bakery: 102 Châu Thị Vĩnh Tế, 116 Nguyễn Phước Lan, 117 Tô Hiệu, 427 Nguyễn Lương Bằng, 147 Nguyễn Công Trứ. Lương từ 6-7tr/tháng. SL cần: 8
Vị trí 2: Làm tại Liên Chiểu, Sơn Trà,Thanh Khê, Hòa Xuân. Lương 10tr/tháng, Tốt nghiệp từ THPT từng quản lý quày cafe, quán ăn nhà hàng, bakery. Sl cần: 8
Vị trí 3: Nv phụ bếp ở xưởng: 
Chiên bánh ram làm từ 4h sáng -12h trưa, Lương 7tr. Sl cần: 1
Điều phối bánh ngọt có thể đi làm từ 7h30; 8h, 9h kết thúc 17h, 18h30. Lương 7tr. SL cần: 1
Nhân viên tạp vụ: phụ cân tương ớt, nấu rau câu, bóc hành tỏi...Lương 6tr5 làm hành chính. Sl cần: 2
Bạn nào muốn tìm một chỗ làm ổn định giữa mùa bão thì để lại tín hiệu nhẹ qua 0867.752.138 nha",RECRUITMENT,1,"Có địa chỉ cụ thể (Số nhà + Tên đường), công việc cụ thể, mức lương hợp lý","6-7 triệu, 10 triệu, 7 triệu, 6.5 triệu","Bán bánh mỳ, Quản lý cửa hàng, Nhân viên phụ bếp ở xưởng, Nhân viên tạp vụ"
"E nhận lại đơn bánh nhé …trưa #mai e giao , chị em ăn qua ngày mưa gió nè ✌️
Bánh giao là mới làm xong, bánh ít ngọt, màu tự nhiên , nhà làm nhà ăn không chất bảo quản , không phẩm màu, không đường hoá học 
- Da lợn: 60k 
- Bò Thốt Nốt Nướng : 60k
- Bò Lá dứa kẹp dừa cadé : 55k
- Bánh Sắn Tằm : 50k
- Bánh mix 2,3,4 : 60k
☎️: 0372642809
🏡: 85 Nguyễn Hữu Cầu, Hoà Hải, Ngũ Hành Sơn",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường + Phường + Quận), mô tả sản phẩm cụ thể, không yêu cầu Inbox riêng",,
Anh Quân Bakery tuyển NV bán hàng tại 36 Hàm Tử ca chiều 13h30-22h30. Liên hệ 0935.650.002,RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường), công việc rõ ràng, có thông tin liên hệ",,NV bán hàng
"E nhận đơn mai ( chủ nhật ) giao 👩🏻‍🍳👩🏻‍🍳👩🏻‍🍳
🍃🍃🍃🍃🍃🍃🍃🍃🍃
Menu bếp có :
- Bánh bò thốt nốt : 60k/ hộp - 85k/ ổ
- Bánh Da lợn : 60k/ hộp
- Sắn Tằm : 50k / hộp
- Bò dừa ca dé : 55k/ hộp
#Màu lá dứa, lá cẩm , quả gấc , hoa đậu biếc , hạt dành dành 📌
Đã giảm ngọt 📌
Nước dừa tươi ăn kèm 📌
Bánh giao mới ra lò 100% ( tiệm bán online cách ngày ) 📌
☎️: 0372642809 ( sỉ )
🏡: 85 Nguyễn Hữu Cầu , Ngũ Hành Sơn",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường), mô tả công việc cụ thể (giao bánh, bán hàng online), mức lương hợp lý (giá sản phẩm được liệt kê chi tiết)",Không có thông tin lương,"Giao bánh, bán hàng online"
"Quán bún mai cần 1 casual pv
7h-14h 20k/h bao ăn
Cn nhẹ nhàng k cần rửa bát
63 lê quang đạo
0385670181",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường), công việc cụ thể, mức lương hợp lý",20k/h,Phục vụ
"Tuyển 5 bạn phụ bán quán ăn vặt. 
T.gian : 17h - 23h : CN 507 Trưng Nữ Vương- Đà Nẵng 
Ưu tiên bạn nào làm làm cố định lâu dài.
Lương : 18k - 25k/h ( làm tốt tăng lương  + thưởng )
Yêu cầu: có kinh nghiệm oder, pha chế 
Tuổi: trên 18 
Lh : 0796.814.814 - 0705.7777.43",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường), công việc cụ thể, mức lương hợp lý",18k - 25k/h,Phụ bán quán ăn vặt
"Quán CF đường Đoàn Khuê cần tuyển nhân viên nữ đứng quầy độc lập:
- Thời gian: 6h00-11h30
- Lương 120k/h có hỗ trợ ăn trưa.
- Được đào tạo khi vào làm.
- Ưu tiên những bạn chăm chỉ, gắn bó lâu dài.
- Liên hệ: 0905089968 để trao đổi nhé.",RECRUITMENT,1,"Địa chỉ cụ thể (Đường Đoàn Khuê), công việc rõ ràng, mức lương hợp lý, có thông tin liên hệ",120k/h,Nhân viên nữ đứng quầy độc lập
"TUYỂN DỤNG :
* Heemang Chicken cần tuyển
 - 4 Nam Phụ Bếp 
* Công việc : Phụ bếp Gà Rán Hàn Quốc
* Thời gian : 10h30- 23h
* Không có kinh nghiệm sẽ được đào tạo 
* Ưu tiên gắn bó lâu dài.
* Làm việc tại 358a Trần Đại Nghĩa
Liên hệ : 0905644883 (trao đổi công việc )",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường), công việc rõ ràng, không yêu cầu Inbox riêng, không có kinh nghiệm vẫn được đào tạo",,Phụ Bếp
"TUYỂN NV PHỤC VỤ NHÀ HÀNG
- LÀM TỪ : 17H- 24H ( LƯƠNG 6 TRIỆU )   
*** NGHỈ 2 NGÀY CÓ LƯƠNG ,BAO ĂN.TIP. LỄ, TẾT. LÀM TỐT LƯƠNG CAO
- CÓ KN, NHANH NHẸN..LÀM ĐC LÂU DÀI..
*** LÀM TẠI : NHÀ HÀNG ĐẶC SẢN ĐÀ NẴNG NĂM HIỀN ,225A NGUYỄN VĂN THOẠI. 
**** ĐT,ZALO : 0915.012150",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường), công việc cụ thể, mức lương hợp lý",6 triệu,Phục vụ
"Địa chỉ: 59 An Thượng 4, Ngũ Hành Sơn Để đáp ứng nhu cầu phục vụ, Naruto Ramen cần bổ sung ngay các vị trí sau:
NHÂN VIÊN NỮ PHỤC VỤ BÀN (Ca Tối)
• Số lượng: 03
• Giờ làm: 17:00 - 23:00
• Mức lương: 20,000 VNĐ/giờ
• Yêu cầu:
• Giao tiếp tiếng Anh cơ bản.
• Nhanh nhẹn, nhiệt tình.
QUYỀN LỢI:
• Môi trường làm việc năng động, chuyên nghiệp.
• Có cơ hội làm việc tại nhiều cơ sở trong hệ thống.
• Được đào tạo bài bản.
• Lương thưởng hấp dẫn, được trả đều đặn.
HÌNH THỨC ỨNG TUYỂN:
• NHẮN TIN QUA ZALO: (097 4289961) hoặc ĐẾN
TRỰC TIẾP QUÁN tại 59 An Thượng 4 để trao đổi.",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường), công việc rõ ràng, mức lương hợp lý, hình thức ứng tuyển rõ ràng",20.000 VNĐ/giờ,Nhân viên nữ phục vụ bàn
"Mình cần tìm 2 bạn nữ đồng hành cùng tiệm đồ handmade nhỏ xinh ạ
Vị trí làm việc: bán hàng, làm đồ handmade chiu chiu
Thời gian làm việc: 
Ca 1: 9am-3pm
Ca 2: 3pm-10pm
Có thể làm full 2 ca hoặc đăng kí theo ca
Mức lương: thử việc 2 tuần 16k/h
                    Chính thức 18k/h
                    Sau 3 tháng 20k/h
Yêu cầu: chăm chỉ, trung thực, gọn gàng, sạch sẽ, vui vẻ, nhanh nhẹn, có ngoại hình là lợi thế...
Môi trường làm việc thân thiện, điều hoà mát mẻ, có tay vịn là mèo của mình...
Địa chỉ: 19 mỹ đa đông 12, đà nẵng
Liên hệ trực tiếp qua sđt mình hoặc ib ạ
Sđt: 0837605032 (Trang)",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường), mức lương rõ ràng theo thời gian thử việc, yêu cầu công việc cụ thể","16k/h (thử việc), 18k/h (chính thức), 20k/h (sau 3 tháng)","Bán hàng, làm đồ handmade chiu chiu"
