text,is_recruitment,cat_reason,label,legit_reason
"💥HIGHLANDS COFFEE LOTTE MART 06 NẠI NAM ĐÀ NẴNG TUYỂN DỤNG
📌 VỊ TRÍ TUYỂN DỤNG:  Nhân viên bán hàng - Pha chế - Phục Vụ ( Partime - Fulltime)
📍 ĐỊA ĐIỂM LÀM VIỆC: 06 NẠI NAM, LOTTE MART ĐÀ NẴNG
🕒 THỜI GIAN LÀM VIỆC: Làm linh hoạt, đăng ký ca theo tuần. Và theo sự phân chia của quản lý.
💰 QUYỀN LỢI: 
- Môi trường làm việc năng động, chuyên nghiệp
- Làm vào các ngày lễ, tết sẽ được hưởng theo chế độ của Công ty
- Cơ hội đào tạo và thăng tiến rõ ràng nếu gắn bó lâu dài
- Mức lương hấp dẫn, sẽ được trao đổi khi phỏng vấn nha ^^
🔑 ĐIỀU KIỆN ỨNG TUYỂN:
- Không yêu cầu kinh nghiệm
- Tốt nghiệp THPT ( có bằng cấp 3)
- Siêng năng, yêu thích ngành FnB
💥CÁCH ỨNG TUYỂN: Điền thông tin vào form bên dưới. 
Nếu có bất kỳ thắc mắc nào, vui lòng nhắn tin trao đổi thêm.",1,Tin đăng tuyển dụng nhân viên bán hàng - pha chế - phục vụ tại Highlands Coffee Lotte Mart Đà Nẵng.,1,"Tin tuyển dụng từ Highlands Coffee Lotte Mart Đà Nẵng, có địa chỉ cụ thể. Mức lương hấp dẫn được trao đổi trong phỏng vấn."
"ÚT MILKTEA - 424 Trần Đại Nghĩa
🧐 [GÓC TUYỂN DỤNG ]
☘ÚT MILKTEA - Địa chỉ 424 Trần Đại Nghĩa - Ngũ Hành Sơn - Đà Nẵng cần tìm 2 bạn Nữ đồng hành : 
- Ca làm việc  :  17h -> hết khách
👉Có xoay ca cho sv👈
- Lương: 16k-20k / 1h + thưởng
- Yêu cầu: vui vẻ, năng động, thật thà.
- Được đào tạo thêm về các loại bánh tráng (bánh tráng trộn, bánh tráng cuộn bơ..), trà sữa...
🧐 LIÊN HỆ  THEO THÔNG TIN BÊN DƯỚI ĐỂ BIẾT RÕ THÊM VỀ CÔNG VIỆC : 
424 Trần Đại Nghĩa- Hòa Hải- Ngũ Hành Sơn- Đà Nẵng
FB.Zalo HOTLINE:
- 0934865817 - Mrs. Phương.
- 0834971993 - Mr. Toàn.",1,"Tin đăng tìm 2 bạn nữ làm việc tại quán ÚT MILKTEA với mô tả ca làm việc, lương và yêu cầu.",1,"Tin tuyển dụng từ quán ÚT MILKTEA có địa chỉ cụ thể, mô tả công việc rõ ràng. Mức lương cũng trong khoảng bình thường."
"🌊 TUYỂN DỤNG SIÊU HOT TẠI ĐÀ NẴNG!
💼 Làm việc 7h/ngày – View biển sang chảnh – Thu nhập vượt mong đợi!
NHÀ HÀNG HẢI SẢN CAO CẤP ĂN THÔI (290 Võ Nguyên Giáp – mặt biển Đà Nẵng) đang mở rộng đội ngũ và tìm kiếm những bạn trẻ năng động, tinh thần tốt và yêu môi trường dịch vụ.
⭐ LÀM VIỆC TẠI ĐÂY, BẠN NHẬN ĐƯỢC GÌ?
Không gian làm việc đẹp + thoáng + tinh thần luôn tươi mới.
Thu nhập ổn định: lương cứng + tips cao + thưởng theo năng lực.
Cơ hội tiếp xúc khách quốc tế → cải thiện ngoại ngữ mỗi ngày.
Làm việc trong môi trường chuyên nghiệp, trẻ trung.
🎯 CÁC VỊ TRÍ TUYỂN DỤNG FULL-TIME (7h/ngày)
1. Phục Vụ (Server) – 19 người
  Lương: Từ 5.5 triệu/tháng
2. Tiếp Thực (Runner) – 8 người
  Lương: 5.5 triệu/tháng
3. Lễ Tân (Receptionist) – 3 người
  Yêu cầu: Ngoại hình ưa nhìn + Tiếng Anh/Hàn cơ bản
  Lương: Từ 5.5 triệu/tháng
4. Pha Chế – 4 người
  Lương: Từ 5.5 triệu/tháng 
5. Thu Ngân  - 4 người
 Lương: Từ 5.5 triệu/tháng
🕘 PART-TIME – RẤT PHÙ HỢP CHO SINH VIÊN!
💵 Lương: 28.000 VNĐ/giờ
Giờ giấc linh hoạt
Môi trường thân thiện
Tăng ca theo nhu cầu
📩 NỘP HỒ SƠ NGAY – ƯU TIÊN ỨNG VIÊN SỚM
📞 Zalo/Call (HCNS): 0795.718.374
 📧 Email: hr.vietnamtreasure@gmail.com
👉 Hãy để lại bình luận “FULL-TIME” hoặc “PART-TIME” để được tư vấn nhanh hơn!",1,Tin đăng rõ ràng tuyển dụng nhân viên cho nhiều vị trí khác nhau với mức lương cụ thể.,1,"Tin tuyển dụng từ nhà hàng có địa chỉ cụ thể (290 Võ Nguyên Giáp – mặt biển Đà Nẵng), mô tả công việc rõ ràng và mức lương hợp lý."
"🔥 #ĐÀNẴNG JOP BÁN HÀNG  💥
- Độ tuổi: 20t trở lên
- Thời gian: Sáng 7h30 - 11h30
                     Chiều 13h30 - 17h
( Hỗ trợ xoay ca)
- Thu nhập: 8tr/ tháng+ thưởng
- Yêu cầu: Thái độ tốt, nghiêm túc trong công việc, vui vẻ hòa đồng
         (Không nhận sv)
📞 ( IB )Sdt 0326495440 để trao đổi công việc cụ thể.",1,"Tin đăng tuyển dụng nhân viên bán hàng với yêu cầu cụ thể về độ tuổi, thời gian làm việc, thu nhập và kỹ năng.",1,"Việc bán hàng tại quán xá, có yêu cầu cụ thể về thời gian làm việc và mức lương.  "
"CẦN MỘT CHỊ PHỤ EM BÁN HÀNG
💲Thu nhập 7–8tr/tháng. Làm giờ hành chính , cn nghỉ.
📞Gọi ngay: 0931992748",1,"Cần tìm người phụ bán hàng, mô tả thu nhập và giờ làm việc.",0,"Xưng hô thiếu chuyên nghiệp ('Chị cần'), thiếu địa chỉ cụ thể"
"📣 MỞ RỘNG CHI NHÁNH  MỚI ĐÀ NẴNG
-(Cần người bán hàng tại chỗ )
                    ( công việc rõ ràng ) 
- Bên mình phân phối các dòng sản phẩm mẹ bé và hàng tiêu dùng ( ko cần kinh nghiệm)
- 💁‍♀️ Nữ tuổi từ 23 - 45 
⏰ Thời gian : 8h - 11h30
                        13h30 - 16h ( làm từ t2 - t7 )
      💵 Thu nhập : 7tr6_8tr9/ tháng ( làm tốt có thưởng thêm).
📲 Chi tiết gọi trực tiếp : 0366245644",1,"Tin đăng tìm người bán hàng tại chỗ với mô tả công việc cụ thể, thời gian làm việc và mức thu nhập.",1,"Việc công ty phân phối sản phẩm, có địa chỉ rõ ràng (mặc dù chưa cụ thể), lương hợp lý."
"CẦN TÌM CỘNG SỰ HỢP TÁC CÙNG.
SẢN PHẨM THƯƠNG HIỆU ĐỘC QUYỀN ,TỀN TẢNG DOANH NGHIỆP TRÊN 20 NĂM. 
 VỊ TRÍ : CTV , VƯ VẤN, BÁN HÀNG, 
- MẶT HÀNG : dinh dưỡng , 
- ĐỐI TƯỢNG: nữ 22tuoi đến 55tuoi .( mẹ bĩm , làm thêm 1 buổi, kd onl, hoặc muốn kiếm tiền thêm tại nhà..vv.. )
- THU NHẬP : thỏa thuận 
- QUYỀN LỢI: được đào tạo nếu chưa có kinh nghiệm , gia tăng kinh tế gia đình. ##không rủi ro, không đầu tư, không đóng , cọc . sẻ được tìm hiểu rỏ ràng , minh mạch . 
-YÊY CẦU: cần nghiêm túc,cần tình thần học hỏi, cần biết lắng nghe, và biết khắc phục lỗi 
⏭️⏭️ QUAN TÂM GỌI SĐT:  0774340338 or messenger Or zalo.",1,"Tin đăng tìm CTV, bán hàng với các vị trí cụ thể (CTV, VƯ VẤN, BÁN HÀNG) và mô tả thu nhập.",0,"Việc nhẹ lương thỏa thuận, đối tượng rộng (mẹ bỉm, làm thêm), thiếu địa chỉ cụ thể công ty/quán xá."
"ĐẶC SẢN BÒ LỤI BÉ NA CẦN TUYỂN
1/ Nhân viên phục vụ: 2 nữ, 5 nam
trên 18 tuổi
Yêu cầu: nhiệt tình, trung thực, nhanh nhẹn.
Thời gian:  
Ca 1: 8h-14h
Ca 2: 14h-20h
Ca 3:17h-23h
Xoay ca linh động cho sv
Lương: 18k/h
Cs1: 377/26 hải phòng
Cs2: 33 Phan Huy Chú
Lh: 0705956987",1,"Tin tuyển dụng nhân viên phục vụ với yêu cầu cụ thể về số lượng, tuổi tác, thời gian làm việc và mức lương.",1,"Tin tuyển dụng quán xá, có địa chỉ cụ thể. Mức lương phù hợp thị trường."
"♦️CƠ HỘI HỢP TÁC NGHỀ BĐS – DÀNH CHO NGƯỜI MUỐN PHÁT TRIỂN.
👉Lh:0903.588.575
#hokhanhly
#tuyendungbds
#đàmphánđỉnhcao
#vieclamdanang",1,Tin đăng chứa hashtag #tuyendungbds và liên hệ tuyển dụng.,0,"Thiếu địa chỉ cụ thể, sử dụng hashtag mồi chài (#hokhanhly, #tuyendungbds), xưng hô thiếu chuyên nghiệp (không rõ là công ty hay cá nhân)"
"Cần Tuyển Nhân Viên Bán Hàng Phụ Kiện Điện Thoại
Làm theo làm việc:  
Ca sáng: 7:30 - 17h
QUYỀN LỢI ĐƯỢC HƯỞNG
Lương cơ bản + doanh số cá nhân, thưởng Lễ......
Thu nhập không giới hạn tuỳ thuộc năng lực của mỗi cá nhân. 
YÊU CẦU: trên 18 tuổi. Trung thực, Siêng Năng và chăm chỉ, nhiệt tình, giọng nói rõ ràng, thích công việc bán hàng, Sẽ được hướng dẫn trước khi làm. Làm việc gắn bó lâu dài.
Địa chỉ: đường Châu Thị Vĩnh Tế - Ngũ Hành Sơn
Liên hệ trực tiếp: 0901303234",1,"Tin đăng có tiêu đề 'Cần Tuyển Nhân Viên Bán Hàng Phụ Kiện Điện Thoại' và mô tả chi tiết về vị trí công việc, yêu cầu, quyền lợi, địa chỉ liên hệ.",1,Tin tuyển dụng công ty/quán xá có địa chỉ cụ thể.
"📣TÌM BẠN PHỤ MÌNH BÁN HÀNG
(  Đà Nẵng  )
Công việc : Hỗ trợ khách hàng, lập đơn hàng cho khách, khách cần gì hỗ trợ đó.                           
• Nữ (20t- 50t) Nam ( 20-35t ) 
• ⏲️Sáng  :8h-11h30
• ⏲️Chiều :13h30-17h  ( Lưu ý : Không nhận sinh viên)
• -Thu nhập💸 :  4tr / 1ca
                            8tr /  2 ca                     
Ai quan tâm lh 0867752977 ( zalo)",1,"Tin đăng tìm người hỗ trợ bán hàng, mô tả công việc cụ thể và lương.",1,"Việc bán hàng tại quán/cửa hàng (có thể thiếu địa chỉ cụ thể), lương hợp lý."
"🧧🧧CHI NHÁNH MỞ RỘNG, BỔ SUNG NGƯỜI LÀM 🧧🧧
Khu vực: Hải Châu-Thanh Khê
Công việc: Bán những mặt hàng tiêu dùng
        *Sáng: 8h - 11h30
        *Chiều: 13h30 - 17h
( Nghỉ chủ nhật, lễ tết)
✅ ưu tiên những bạn làm việc lâu dài
❌Độ tuổi: 21-30t.  Không nhận sinh viên 
💰Thu nhập: 7tr - 8,5tr
✍️Liên hệ zalo: 0344993924",1,"Tin đăng tuyển người bán hàng với thông tin về giờ làm việc, thu nhập và liên hệ.",1,"Việc bán hàng tại quán xá, có địa chỉ khu vực Hải Châu-Thanh Khê. Mức lương hợp lý."
"📣""Bố sung vị trí cần người tư vấn khách hàng,hỗ trợ khách,làm lâu dài Đà Nẵng
🎈Nam-Nữ 20-50 (Hết học)
     ✨Ca sáng:8h-11h30
     ✨Ca Chiều:13h30-17h(nghỉ trưa 2 tiếng)- [Full 8tr/T]
👉Nghiêm túc,thái độ tốt, cần việc Lh Zalo/Sđt [ 0817881761 ] #vieclamdanang",1,"Tin đăng tìm người tư vấn khách hàng, mô tả ca làm việc và mức lương.",1,"Việc công ty/quán xá, có địa chỉ cụ thể Đà Nẵng. Mức lương hợp lý."
🌷🌷Thị Trường Thanh Khê Cần Bổ Sung 2 Nữ Bán Hàng Tuổi 30t-55t ⏰TG Sáng 8h-11h30-Chiều 1h30-17h TN 5t5 -6t (Chủ Nhật -Lễ nghỉ )LH:0935637096,1,Tin đăng tìm người bán hàng với thông tin về thời gian làm việc và mức lương.,0,"Thiếu địa chỉ cụ thể, xưng hô '🌷🌷' thiếu chuyên nghiệp"
"🎈 Mình Cần 2-3 bạn bán thức uống cho khách Việt và khách du lịch ( Nam/ Nữ , Trên 18 tuổi) Có hỗ trợ xoay ca sinh viên
🌻 Nhận tiền theo ngày hoặc tháng 
Liên hệ Zalo Sđt: 0877572768 ( Nữ)",1,Tin đăng tìm người bán thức uống cho khách hàng.,1,"Việc bán thức uống cho quán xá, có liên hệ Zalo rõ ràng. Mức lương không được nêu rõ nhưng là việc làm phổ biến."
💐Cần 2 nữ phụ Bán Hàng  Thanh Khê Hai Châu  🐣TN:5t5t-6t +thưởng-TG SÁNG8h-11/30 Chiều 1h/30-17h-Cần LH :0935637096🐥,1,Tin đăng có yêu cầu tuyển dụng '2 nữ phụ Bán Hàng',1,"Việc công ty/quán xá, có địa chỉ cụ thể Thanh Khê Hai Châu"
"Quán chay Phước Duyên cần tuyển nhân viên thời vụ thứ 5 (4/12), có thể làm lâu dài
- Ca làm: 6h - 14h, 14h - xong việc (tầm 21h30)
- Lương: 20k - 23k + phụ cấp cơm ca
- Công việc: Phục vụ, chạy bàn, phụ bếp, dọn dẹp.
- Địa chỉ: 202 Đỗ Bá, Ngũ Hành Sơn
- Liên hệ zalo để trao đổi ca làm: 0935199150 (c Mỹ)",1,Tin đăng tìm nhân viên thời vụ với mô tả công việc cụ thể và thông tin liên hệ.,1,Tin tuyển dụng từ quán chay Phước Duyên có địa chỉ cụ thể. Mức lương phù hợp thị trường.
"The Cups Coffee cần tuyển nhân viên phục vụ ca sáng 6h - 10h, thứ 2 đến thứ 6
Lương 20k/h 
Địa điểm: Đại học Fpt, Hoà Hải, Ngũ Hành Sơn",1,Tin đăng tuyển nhân viên phục vụ ca sáng với thông tin lương và địa điểm cụ thể.,1,"Tin tuyển dụng từ quán cafe The Cups Coffee, có địa chỉ cụ thể."
"Tuyển 5 bạn phụ bán quán ăn vặt. 
T.gian : 17h - 23h : CN 507 Trưng Nữ Vương- Đà Nẵng 
Ưu tiên bạn nào làm làm cố định lâu dài.
Lương : 18k - 25k/h ( làm tốt tăng lương  + thưởng )
Yêu cầu: có kinh nghiệm oder, pha chế 
Tuổi: trên 18 
Lh : 0796.814.814 - 0705.7777.43",1,Tin đăng tuyển dụng nhân viên phụ bán quán ăn vặt.,1,"Tin tuyển dụng quán ăn vặt, có địa chỉ cụ thể. Mức lương trong khoảng khả thi."
"Quán bún mai cần 1 casual pv
7h-14h 20k/h bao ăn
Cn nhẹ nhàng k cần rửa bát
63 lê quang đạo
0385670181",1,"Mô tả công việc phục vụ quán bún, yêu cầu thời gian làm việc và mức lương.",1,"Tin tuyển dụng quán bún, có địa chỉ cụ thể. Mức lương phù hợp."
"CẦN LIỀN 1 NỮ ĐỘ TUỔI TỪ 19t ĐẾN 55t PHỤ HÀNG TẾT GẦN NGÃ TƯ ĐIỆN NAM TRUNG ĐIỆN NGỌC
LIÊN HỆ NHẬN VIỆC
0366406122",1,Tin tuyển dụng lao động phụ hàng Tết.,0,"Việc gia đình/cá nhân thiếu địa chỉ cụ thể, chỉ có thông tin liên lạc. Mức lương không được nêu rõ."
"👉  CHỊ ĐANG CẦN VÀI BẠN  NỮ BÁN HÀNG, 
✅  VỀ CÁC MẶT HÀNG MẸ & BÉ , MỸ PHẨM.....
👉Tuổi từ:  20t  -- 57t
⏰ Thời gian giờ hành chính
       - Sáng : 8h  - 11h30  
- Chiều : 1h30  -  17h
( trưa nghỉ 2 tiếng,chủ nhật  nghỉ) 
Tiền tháng : 9Tr. +  thưởng 
☎:liên hệ trực tiếp:
SĐT:  0766510131  ( hoặc zalo)",1,"Tin tuyển dụng nhân viên bán hàng với mô tả rõ ràng về công việc, tuổi tác, thời gian làm việc và mức lương.",0,"Xưng hô 'Chị cần' thiếu chuyên nghiệp, không rõ địa chỉ công ty/quán xá cụ thể."
"TUYỂN CỘNG TÁC VIÊN LẤY TIỀN NGAY
công việc: chào hàng các tạp hóa (ko giao hàng, chỉ cần chào hàng và có người giao), HOẶC các công ty, cửa hàng tiêu dùng.
CHI TIẾT LIÊN HỆ: 0973.409.606 để trao đổi cụ thể",1,"Mô tả công việc chào hàng và liên hệ để trao đổi cụ thể, phù hợp với tuyển cộng tác viên.",0,"Việc nhẹ (chỉ chào hàng), thiếu địa chỉ cụ thể công ty/quán xá. Xưng hô 'CHI TIẾT LIÊN HỆ' có dấu hiệu mồi chài."
"🌷CƠ SỞ MỚI, CẦN NGƯỜI LÀM VIỆC 🌷
🏘  𝑲𝒉𝒖 𝒗𝒖̛̣𝒄 : Hải Châu, Hoà Khánh, NHS 
Cần người phụ trông cửa hàng, hỗ trợ, thanh toán cho khách hàng  
      𝑻𝒉𝒐̛̀𝒊 𝒈𝒊𝒂𝒏: 
👉 Ca 1 : 8H - 11H 
👉 Ca 2 : 13H - 16H 
 Thu nhập : 3triệu5 - 7triệu ( tuỳ ca )
       𝒀𝒆̂𝒖 𝒄𝒂̂̀𝒖:
+ Tuổi từ  22 - 40t (ưu tiên làm cả ngày)
+ Có tinh thần trách nhiệm cao.
☎ Mọi thông tin chi tiết liên hệ 
      sđt/zalo:  0393564395 ( Thuỷ )",1,"Mô tả rõ ràng việc làm, yêu cầu về tuổi tác và thu nhập.",1,"Tin tuyển dụng công ty/quán xá, có địa chỉ cụ thể. Mức lương phù hợp thị trường."
"CẦN GẤP 02 NHÂN VIÊN VĂN PHÒNG TỔNG HỢP
 Liên hệ: 0787.725.192(zalo)",1,Tin đăng tìm 2 nhân viên văn phòng tổng hợp,0,"Thiếu địa chỉ công ty/quán xá, chỉ có số điện thoại liên hệ."
"🥇Chỗ mình đang cần người phụ bán hàng các mặt hàng organic.
🥇Thời gian từ 8h đến 17h chiều
🥇Có thể làm cả ngày hay 1 buổi.
 - Thời gian: 
+ Sáng từ 8h - 11h30
+ Chiều từ 13h30 - 17h00
🥇Tuổi 
+Nam từ 20 tuổi - 30 tuổi
+Nữ từ 20 tuổi - 55 tuổi
Bạn nào có nhu cầu xin liên hệ 0932580161",1,"Mô tả vị trí làm việc cụ thể (phụ bán hàng), yêu cầu tuổi tác và thời gian làm việc.",0,Thiếu địa chỉ công ty/quán xá. Xưng hô 'Bạn nào' thiếu chuyên nghiệp.
"TUYỂN NHÂN VIÊN SPA ÔTÔ – LÀM VIỆC NGAY 
 Địa điểm:
 Vị trí: Nhân viên chăm sóc – Spa Ôtô
 Thời gian làm việc: 7:30 - 17:30 
 Mô tả công việc:
 • Rửa xe, vệ sinh nội – ngoại thất ô tô
 • Hỗ trợ các dịch vụ chăm sóc xe khác theo phân công
 Yêu cầu:
 • Siêng năng, trung thực, có trách nhiệm
 • Không cần kinh nghiệm, được đào tạo từ đầu
 • Biết chạy xe là một lợi thế
 Quyền lợi:
 • Lương cơ bản + thưởng theo năng suất
 • Môi trường làm việc thân thiện, ổn định
 • Được đào tạo kỹ năng nghề chuyên sâu
 • Hỗ trợ ăn trưa
 Liên hệ ứng tuyển:
 SĐT/Zalo: 0911929539",1,"Tin đăng tuyển dụng nhân viên Spa Ôtô với mô tả công việc, yêu cầu và quyền lợi.",1,"Việc công ty/quán xá, có địa chỉ cụ thể, mô tả công việc rõ ràng."
"EM CẦN  CHỊ TRUNG TUỔI PHỤ EM BÁN HÀNG TẠI ĐÀ NẴNG
Thu nhập : 7 triệu/tháng 
Thời gian : 8h-17h ( chủ nhật, lễ nghĩ)
GỌI TRỰC TIẾP : 0935.760.516 ( zalo)",1,Tin tuyển dụng nhân viên bán hàng tại Đà Nẵng,0,"Xưng hô thiếu chuyên nghiệp ('Em cần'), thiếu địa chỉ công ty/quán xá."
Anh Quân Bakery tuyển NV bán hàng tại 36 Hàm Tử ca chiều 13h30-22h30. Liên hệ 0935.650.002,1,"Tin tuyển dụng nhân viên bán hàng với thông tin cụ thể về vị trí, thời gian làm việc và số điện thoại liên hệ.",1,Tin tuyển dụng quán xá có địa chỉ cụ thể.
"💥GÓC VIỆC LÀM💥
🌱Hiện tại mình đang cần vài bạn làm cùng🌱
🔹 Công việc: bán hàng,hỗ trợ cskh,tư vấn và hỗ trợ khách hàng chọn sản phẩm, quản lí sắp xếp nhóm....
🔹 Thời gian: 
         *Sáng: 8h00 - 11h30
         *Chiều: 13h30 - 17h00 (cn, lễ, tết nghỉ)
🔹 Yêu cầu: độ tuổi từ 20t - 45t( ko nhận sinh viên)
🔹 Thu nhập: 8tr - 10tr + thưởng/ Không yêu cầu kinh nghiệm, môi trường làm việc năng động, có nhiều cơ hội học hỏi và thăng tiến
✅ LH trực tiếp zalo: 0762753485",1,"Mô tả công việc cụ thể (bán hàng, hỗ trợ cskh...), yêu cầu độ tuổi và thu nhập. Mục đích bài đăng là tìm người làm việc.",0,"Việc gia đình/cá nhân thiếu địa chỉ cụ thể, xưng hô 'mình' không chuyên nghiệp."
Mình đang cần nữ phụ bán hàng thực phẩm.Cơ bản:8tr/tháng.Làm giờ hành chính.Lh:0877.908.505 nhận việc.,1,Tin tuyển dụng nhân viên bán hàng thực phẩm.,0,"Thiếu địa chỉ cụ thể, xưng hô 'Mình' thiếu chuyên nghiệp."
"🇻🇳 TUYỂN NGƯỜI LÀM TẠI ĐÀ NẴNG 🇻🇳
CÔNG VIỆC ĐƠN GIẢN – ỔN ĐỊNH – ĐI LÀM NGAY
📌 MÔ TẢ CÔNG VIỆC:
Hỗ trợ lấy sản phẩm cho khách khi khách cần
Sản phẩm: Nước khoáng – hàng tiêu dùng
Có training hướng dẫn từ A–Z
Không áp lực, môi trường làm việc thân thiện
📌 YÊU CẦU:
Nam/Nữ 30–45 tuổi
Nghiêm túc, chăm chỉ
Không nhận sinh viên
⏰ THỜI GIAN LÀM VIỆC:
Sáng: 8h00 – 11h30
Chiều: 13h30 – 16h30
Nghỉ trưa 2 tiếng
Nghỉ Chủ Nhật & Lễ
💰 THU NHẬP:
7.000.000 – 9.000.000đ/tháng +thưởng theo năng lực 
📩 Liên hệ ngay ZALO: 0935 445 387
(Ưu tiên ứng viên ib trước để được xếp lịch phỏng vấn)",1,"Tin đăng tuyển dụng công việc đơn giản tại Đà Nẵng với mô tả chi tiết về nhiệm vụ, yêu cầu, thời gian làm việc và thu nhập.",1,"Việc công ty/quán xá, có địa chỉ cụ thể, mức lương phù hợp thị trường."
"Tùng tea, coffee, cake & more đang tìm bạn đồng hành:
💰 Lương: 19.000 - 25.000 VNĐ/giờ (part-time, 5-6 tiếng/ca).
📍 Địa Điểm: 155 Đ. Nghiêm Xuân Yêm, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng.
⏰ Ca Làm: Linh hoạt xoay ca (6:30-11:30 | 11:30-17:00 | 17:00-22:00). Ưu tiên cuối tuần/lễ.
Mổ tả công việc
Pha chế cà phê, trà theo công thức chuẩn.
Phục vụ khách, thu ngân, vệ sinh quầy bar.
Yêu cầu
Tuổi 18-24+, đam mê phục vụ, giao tiếp tốt.
Kinh nghiệm cơ bản (lợi thế), cam kết 3-6 tháng.
Ngoại hình gọn gàng, tích cực, nhanh nhẹn.
Apply ngày nếu bạn thấy mình phù hợp với quán:
Phỏng vấn trực tiếp tại quán
Zalo: 079 571 7282",1,"Tin đăng có mô tả công việc, yêu cầu, địa điểm làm việc và cách thức ứng tuyển.",1,"Tin tuyển dụng từ quán cafe Tùng tea, coffee, cake & more có địa chỉ cụ thể. Mức lương phù hợp."
