text,is_recruitment,cat_reason,label,legit_reason,source_file,source
"Expert, Salesforce Developer
PHÚC LỢI Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương MÔ TẢ CÔNG VIỆC Địa điểm: 23 Lê Duẩn, Phường Bến Nghé, Quận 1, Tp.HCM Job Purpose: The Expert, Salesforce Developer role within TechcomBank’s IT Division – Development Engineering function is responsible for providing deep technical expertise, leading complex software development projects, and driving innovation. Experts are expected to mentor both junior and senior engineers, contribute to system architecture, and implement best practices to ensure high-quality, scalable, and secure software solutions Key Accountabilities: 1. Low-Level Architecture Design & Development - Contribute to low-level architecture design and develop software components that meet efficiency, scalability, and security standards. - Work closely with architects and senior engineers to optimize system design and implementation. 2. Technical Mentorship & Process Improvement - Guide Officer-level engineers, providing mentorship on best practices, coding standards, and development workflows. - Identify areas for process improvements and drive adoption of engineering best practices within the team. 3. Code Quality & Optimization - Lead peer code reviews, enforce coding standards, and improve overall code maintainability. - Optimize software for performance, scalability, and security, ensuring high reliability in production environments. 4. Testing & Debugging - Conduct unit testing, integration testing, and contract testing to ensure software reliability. - Collaborate with QE teams to diagnose, troubleshoot, and resolve complex defects in a timely manner. - Promote test automation to improve software stability and release efficiency. 5. Technical Documentation - Create and maintain clear, structured documentation, including: - API specifications - System design documents - Coding and architectural guidelines - Ensure documentation is regularly updated and aligned with system changes YÊU CẦU CÔNG VIỆC Success Profile - Qualification and Experiences: - Bachelor's or Master's Degree in Computer Science, Software Engineering, Information Technology, or a related field. - At least 5 years of experience in the engineering field. - At least 2 years in a Team lead position. - Proficiency in programming languages related to application development (salesforce). - Experience in managing technical teams and mediating in the work environment. - Experience in leading and managing system/software delivery. - Experience in both architecture and software design implementation. + SOLID Principle + Design Patterns + Microservices architectures + Observability (monitoring, logging, tracing) + Compiling, Runtime deep understanding - Experience in advanced aspect of engineering field: + High performanace, concurrency + Security best practices + Emerging technology Foreign Language: English as per the organization's regulations ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: Trên 20 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/expert-salesforce-developer.35C588D8.html
":female_detective: TUYỂN DỤNG NHÂN VIÊN 
Đá Quý Thiên Thái cần tuyển thêm vị trí:
* 08 nhân viên Sale bán hàng
* 2 kế toán 
:earth_africa: Công việc:
:point_right:Vị trí Sale:
- Chụp ảnh báo giá và trả lời tin nhắn, hỗ trợ khách hàng.
:point_right:Vị trí kế toán:
Theo dõi báo cáo làm sổ sách, số liệu... hàng hóa nhập và xuất kho.
:technologist: Làm việc theo giờ hành chính
- Sáng 8h - 11h30
- Chiều 13h30 - 17h30
:shamrock: Yêu cầu:
---> Ko cần có kinh nghiệm sẽ được đào tạo.
- Chăm chỉ, trung thực, nhanh nhẹn, nhiệt tình.
- Nói chuyện khéo.
- Tuổi từ 19t trở lên.
:point_right:Vị trí kế toán: Có nửa năm kinh nghiệm trở lên.
:reminder_ribbon::reminder_ribbon: QUYỀN LỢI:reminder_ribbon::reminder_ribbon::
:point_right:Vị trí Sale:
==> Lương thử việc: 6 triệu
Chính Thức: 8-30 triệu
:point_right:Vị trí kế toán:
=>> Lương thử việc: 6.5 triệu
Chính Thức: 8-10 triệu
***
:house_with_garden: Địa chỉ :
* Cs: 15 Trần Quang Diệu, TP Vinh, Nghệ An
:phone:Đt: 0963 456627 - 0946 340111 - 0916 384948
Hoặc ib trực tiếp mình nhé!",1,"Tin đăng rõ ràng tuyển dụng nhân viên Sale và kế toán với mô tả công việc, yêu cầu, chế độ lương.",1,"Tin tuyển dụng từ công ty có địa chỉ cụ thể, mô tả công việc rõ ràng. Mức lương phù hợp thị trường.",content1_step2.csv,
"Kiến trúc sư
PHÚC LỢI Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Nghỉ phép năm MÔ TẢ CÔNG VIỆC - Chủ trì quản lý, Kiểm tra, rà soát hồ sơ thiết kế Kiến trúc, Quy hoạch, Nội thất… của nhà thầu tư vấn thiết kế gồm bản vẽ, thuyết minh, khối lượng phục vụ lập dự toán... - Đôn đốc các đơn vị tư vấn thiết kế đảm bảo tiến độ. - Góp ý điều chỉnh nếu phát hiện sai sót, không phù hợp tiêu chuẩn kỹ thuật. - Phối hợp với các bộ môn khác (Kết cấu, MEP…) để đảm bảo thiết kế đồng bộ - Tham gia lập ý tưởng thiết kế khi có yêu cầu từ Ban Lãnh đạo. - Thực hiện các nhiệm vụ khác theo sự phân công của Quản lý cấp trên. YÊU CẦU CÔNG VIỆC - Tốt nghiệp Đại học chuyên ngành Kiến trúc   - Có ít nhất 3-5 năm kinh nghiệm làm thiết kế công trình - Có chứng chỉ hành nghề  thiết kế lĩnh vực xây dựng dân dụng, công nghiệp. - Ưu tiên : Có Kinh nghiệm quản lý thiết kế; kinh nghiệm thiết kế công trình Bệnh viện, quy hoạch - Có khả năng sáng tác; nhiều ý tưởng. - Hiểu biết về các quy định của pháp luật có liên quan, các Quy chuẩn- Tiêu chuẩn hiện hành áp dụng vào thiết kế. - Sử dụng thành thạo phần mềm chuyên ngành thiết kế AutoCad, 3D Max, Photoshop, Sketchup… ĐỊA ĐIỂM LÀM VIỆC Hà Nội Intracom 2 Tower, 33 Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/kien-truc-su.35C5F408.html
"Phó Ban Cung Ứng
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm MÔ TẢ CÔNG VIỆC - Công tác tìm kiếm và phát triển nguồn cung ứng chiến lược. - Công tác hoạch định và triển khai các hoạt động mua hàng hoá, dịch vụ trong nước và nước ngoài. - Công tác định kỳ đánh giá lại và duy trì mối quan hệ hợp tác với các nhà cung ứng chiến lược. - Công tác tổng hợp phân tích và báo cáo kết quả các hoạt động nhập khẩu và mua hàng. - Công tác kiểm soát chi phí và nâng cao hiệu quả hoạt động mua hàng. - Công tác đảm bảo chất lượng hàng hoá nhập khẩu (đối với hàng hoá, vật tư chiến lược). - Công tác phân tích dữ liệu hải quan, báo cáo và đánh giá tình hình nhấp khẩu. - Công tác trao đổi hàng nhựa lỏng và thuê bồn gửi. - Công tác hỗ trợ giám sát nhân sự của Ban Cung ứng - Thực hiện các công việc khác theo chỉ đạo của Trưởng Ban YÊU CẦU CÔNG VIỆC 1. Trình độ học vấn: Tốt nghiệp đại học trở lên. Chuyên ngành ngoại thương, thương mại, xuất nhập khẩu, ngoại ngữ hoặc tương đương 2. Kinh nghiệm: - Hơn 03 năm làm việc trong các lĩnh vực ngoại thương, xuất nhập khẩu, cung ứng, hậu cần… - Tối thiểu 05 năm đảm nhiệm các vị trí quản lý cấp trung trở lên 3. Kiến thức: - SỬ DỤNG TIẾNG ANH THÀNH THẠO giao tiếp và làm việc - Hiểu biết cơ bản về đặc tính kỹ thuật các loại hàng hoá cần mua (nhựa đường, xăng dầu, hạt nhựa, dầu gốc, lưu huỳnh, phụ gia…) hoặc các dịch vụ cần thuê (vận tải đường biển, hải quan, giao nhận vận chuyển, giám định chất lượng, bảo hiểm hàng hoá...). - Nắm vững các nguyên tắc và điều kiện thương mại quốc tế (Incoterms2000). - Quen thuộc với các phương pháp thanh toán trong lĩnh vực mua bán ngoại thương (đặc biệt hình thức thanh toán tín dụng chứng từ L/C). - Có kiến thức chuyên sâu về hợp đồng kinh tế, hợp đồng ngoại thương, hợp đồng mua bán. - Am hiểu và có khả năng vận dụng tốt các quy định pháp luật liên quan đến thuế xuất nhập khẩu và thủ tục thông quan hàng hoá. - Kiến thức về nghiệp vụ thông quan hàng hoá, giao nhận vận tải, bảo hiểm hàng hoá…. - Khả năng thiết lập hệ thống, chuẩn mực và quy trình trong lĩnh vực cung ứng và hậu cần. - Khả năng lập kế hoạch, tổ chức công việc và giải quyết vấn đề tốt - Khả năng soạn thảo thư tín thương mại và hợp đồng mua bán ngoại thương 4. Kỹ năng: - Kỹ năng quan sát, tổng hợp, phân tích và báo cáo kết quả tốt. - Kỹ năng xử lý dữ liệu và tính toán tốt. - Kỹ năng thuyết phục, thương lượng và đàm phán nâng cao. - Kỹ năng giao tiếp và trao đổi thông tin tốt. - Sử dụng thành thạo các phần mềm tin hoc văn phòng (Word, Exl, …) đã qua đào tạo và biết cách sử dụng các phần mềm quản trị cơ sở dữ liệu. 5. Tố chất cá nhân: - Năng động, khéo léo và linh hoạt trong các tình huống khác nhau. - Trung thực, cẩn thận, quan tâm đến chi tiết và mức độ chính xác. - Chủ động, cần mẫn, nhiệt tình và có tinh thần trách nhiệm cao. - Gương mẫu, gần gũi, quan tâm, biết lắng nghe và chia sẻ. * Ưu tiên người từng đảm đương chức danh trưởng ban hoặc cao hơn tại các tập đoàn. ĐỊA ĐIỂM LÀM VIỆC Hà Nội Tầng 13, tòa nhà TungShing, số 2 Ngô Quyền, P. Lý Thái Tổ, Hoàn Kiếm, Hà Nội THÔNG TIN KHÁC Bằng cấp: Đại học Giới tính: Nữ Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/pho-ban-cung-ung.35C5C53A.html
":bell::bell:#CẦN NGƯỜI BÁN MỸ PHẨM CHÍNH HÃNG CHO CƠ SỞ HẢI CHÂU, THANH KHÊ. ĐÀ NẴNG
#KO YÊU CẦU KINH NGHIỆM
:sparkles:VỊ TRÍ.
-  Bán hàng. 5  người.
- Hỗ trợ khách hàng : 2 người
:sparkles:YÊU CẦU :
+ Tuổi : 18 - 50 tuổi (hỗ trợ xoay ca)
+ Tính tình vui vẻ, hoà đồng, hoạt bát.
:sparkles:THỜI GIAN LÀM VIỆC 8h-17h
:point_right:Tuần được nghỉ một ngày
:point_right:Lễ tết được nghỉ
:point_right:Chế độ đầy đủ sau khi kí hợp đồng
:point_right: #Thu nhập 7tr/tháng
:boom::boom:Chủ động ib hoặc liên hệ zalo 0877548525 để nhận lịch phỏng vấn trực tiếp . Công việc nghiêm túc.(Không môi giới hay đóng phí đâu nha)",1,,0,,facebook.csv,facebook.com
"Cần tuyển 1 phụ bếp
Lh 0985177553",1,Cần tuyển 1 phụ bếp là thông báo tuyển dụng việc làm.,0,"Thiếu địa chỉ, xưng hô thiếu chuyên nghiệp",content1_step2.csv,
":cherry_blossom: CẦN NGƯỜI LÀM CÁC VỊ TRÍ :cherry_blossom:
:white_check_mark: Công việc : • Chăm sóc khách hàng\n • Hỗ trợ tư vấn, giải đáp thắc mắc của khách hàng\n  • Lên đơn, báo giá\n :mantelpiece_clock: Thời gian :8h - 11h30 / 13h30 - 17h   ( có xoay ca )\n :dollar:   Tiền: 8.000.000 VN₫\n :pushpin:Yêu cầu :  • Độ tuổi : 19 - 35\n • Thái độ tốt & muốn có công việc lâu dài :telephone_receiver:Liên hệ sđt : 0868.825.160",1,,0,,facebook.csv,facebook.com
"Đường lê duẩn chỉ tuyển nv nữ, Nhận lương trong ngày, cv bưng bê đồ ăn, làm xong về, ko dọn rửa. tuần làm 3 buổi, 1 buổi 120k làm từ chiều 5h đến 23h qt ib mình gửi cụ thể cv ạ",1,"Mô tả công việc bưng bê đồ ăn, làm từ chiều 5h đến 23h, tuần làm 3 buổi. Mặc dù mô tả đơn giản nhưng mục đích bài đăng là tìm người thực hiện công việc.",0,"Việc nhẹ (bưng bê đồ ăn), lương cao cho thời gian làm ngắn (3 buổi/tuần), thiếu địa chỉ cụ thể công ty.",content3_step2.csv,
"Trưởng Nhóm Kế Toán Thuế(MỚI)
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Phụ cấp thâm niên Nghỉ phép năm MÔ TẢ CÔNG VIỆC 1. QUẢN LÝ VÀ GIÁM SÁT TRIỂN KHAI NGHIỆP VỤ KẾ TOÁN THUẾ (40%) - Nắm vững và cập nhật các quy định pháp luật về thuế, hóa đơn, kế toán. - Kiểm tra, rà soát số liệu báo cáo thuế định kỳ và các nghiệp vụ phát sinh - Kiểm soát, rà soát các nghiệp vụ và số liệu do kế toán viên thực hiện - Cung cấp số liệu chính xác, kịp thời cho Kế toán trưởng, Ban giám đốc hoặc các cơ quan chức năng khi có yêu cầu. - Tham gia thực hiện các công việc kế toán tổng hợp khi có yêu cầu. - Số liệu báo cáo thuế và kế toán chính xác, đầy đủ, nộp đúng hạn. - Các nghiệp vụ kế toán thuế thực hiện đúng quy trình, giảm thiểu sai sót. - Số liệu phục vụ lãnh đạo và cơ quan chức năng đầy đủ, tin cậy. - Nhóm thực hiện công việc đồng bộ, đúng hướng dẫn. 2. KIỂM SOÁT TUÂN THỦ VÀ LẬP BÁO CÁO (35%) - Giám sát tuân thủ các quy định thuế trong toàn công ty. - Cảnh báo rủi ro và đề xuất biện pháp khắc phục. - Chịu trách nhiệm chính về nghiệp vụ kế toán thuế và dữ liệu. - Lập báo cáo chuyên môn, quản trị, hoặc báo cáo phát sinh theo yêu cầu cấp trên. - Tuân thủ đầy đủ các quy định thuế, giảm thiểu rủi ro pháp lý. - Báo cáo chính xác, kịp thời, hỗ trợ ra quyết định quản lý. - Dữ liệu thuế được đảm bảo chất lượng và đầy đủ. 3. QUẢN LÝ VÀ PHÁT TRIỂN ĐỘI NHÓM (15%) - Lên kế hoạch phân công và giám sát hiệu suất công việc của nhóm kế toán thuế - Hướng dẫn/ kèm cặp các thành viên trong nhóm hoàn thiện về kỹ năng chuyên môn và năng lực đáp ứng yêu cầu công việc. - Hỗ trợ giải đáp các vấn đề nghiệp vụ kế toán – thuế cho nhóm và phối hợp các bên liên quan. - Nhóm làm việc hiệu quả, hoàn thành nhiệm vụ đúng thời hạn và chất lượng. - Thành viên nhóm được phát triển về kỹ năng và năng lực, đáp ứng yêu cầu công việc. - Hiệu suất và chất lượng công việc nhóm được nâng cao. 4. CÁC CÔNG TÁC KHÁC 10% - Thực hiện các công việc khác theo sự chỉ đạo của cấp trên. - Hoàn thành các yêu cầu công việc khác đúng thời hạn và đạt chất lượng. YÊU CẦU CÔNG VIỆC 1. YÊU CẦU KINH NGHIỆM VÀ KIẾN THỨC Kinh nghiệm Tối thiểu 2-3 năm kinh nghiệm quản lý nhóm phụ trách mảng thuế tại doanh nghiệp Kiến thức, chuyên môn Am hiểu nghiệp vụ kế toán, thuế và quy định pháp luật hiện hành. Thành thạo phần mềm kế toán Misa, vi tính văn phòng (Excel, Word...) và hệ thống khai thuế điện tử. Ưu tiên ứng viên đã từng làm việc với Công ty có quy mô trên 500 nhân sự. 2. CÁC YÊU CẦU VỀ PHẨM CHẤT/ TÍNH CÁCH/ KHẢ NĂNG/ KỸ NĂNG Kỹ năng kiểm soát và quản lý rủi ro Kỹ năng phân tích dữ liệu và lập báo cáo Kỹ năng lập kế hoạch và quản trị mục tiêu Kỹ năng quản lý đội nhóm 3. THÁI ĐỘ Trung thực, Chăm chỉ, cẩn thận, nhanh nhẹn, kiên nhẫn và chủ động. Trách nhiệm với công việc và tinh thần cầu tiến. ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh 84 Nguyễn Háo Vĩnh, Tân Quý, Tân Phú, Hồ Chí Minh THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: 30 - 38 Thời gian làm việc: 8h00-17h30 Từ Thứ Hai- hết sáng Thứ Bảy Phúc lợi: Thưởng tháng 13, thưởng lễ tết. Du lịch hàng năm Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-ke-toan-thue.35C5FF5B.html
"BẠN NÀO CÓ NHU CẦU CÔNG VIỆC
:wind_chime:Khu vực : Thanh Khê và Hải Châu
:speech_balloon:Mô tả công việc : tư vấn khách hàng , chăm sóc khách hàng
+ Môi trường làm việc thoải mái , không cần kinh nghiệm, bằng cấp
:hourglass_flowing_sand:Thời gian : từ 8h đến 17h30
:heavy_dollar_sign:Thu nhập : từ 9tr đến 9tr5 ( có thưởng khi làm tốt)
:white_check_mark:Yêu cầu : từ 20t làm full time
+ Nghiêm túc và có trách nhiệm với công việc
:love_letter:Liên hệ SĐT/ZALO : 0878040348
:point_right:Sẽ được hỗ trợ khi chưa có kinh nghiệm:point_left:",1,,0,,facebook.csv,facebook.com
":fire:Bên mình đang cần 5 bạn hỗ trợ làm việc về Marketing tại Liên Chiểu (Hòa Minh -Hòa Khánh Bắc - Hòa Khánh Nam ):
:point_right: Công Việc: Marketing vaf phát triển cộng đồng cho những dự án công nghệ .
:alarm_clock:Thời gian làm việc : ( Có hỗ trợ cho sinh viên, làm việc part time ):
-Sáng: 8h00-11h30.
-Chiều: 13h30-17h.
-Tối: 18h-21h.
:100: Thu Nhập: 2tr5-3tr /1 catuỳ Năng lực (chưa tính thưởng).
:phone:Liên hệ SĐT/Zalo : 0818689983
:point_right:Yêu cầu:   -Trên 18+
- Nghiêm túc và có trách nhiệm với công việc
:point_right: Sẽ được hỗ trợ và traning cơ bản cho người chưa có kinh nghiệm.Ưu tiên GENZ
:boom:Công việc đơn giản nhẹ nhàng phù hợp với nam và nữ.",1,,0,,facebook.csv,facebook.com
"Cà phê Hàn Huyên
Địa chỉ : 890 Trần Hưng Đạo, Điện Ngọc, Điện Bàn, Quảng Nam ( ngã 3 cây xoài , Điện Ngọc )
Cần tuyển Nhân viên
Phục vụ số lượng : 3 bạn",1,,1,,facebook.csv,facebook.com
"Tuyển gấp - Nhân viên kinh doanh Vật liệu xây dựng (lương cứng upto 20 triệu)
PHÚC LỢI Laptop Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương Công tác phí Nghỉ phép năm MÔ TẢ CÔNG VIỆC 1. Tiếp cận, đàm phán, ngoại giao và tạo các mối quan hệ với Khách hàng để giới thiệu sản phẩm, chính sách bán hàng của Công ty. 2. Tìm hiểu, phân tích thị trường, tiếp nhận thông tin từ khách hàng 3. Thực hiện các công việc liên quan đến: Bán hàng, chăm sóc sau bán hàng, thu hồi công nợ 4. Thực hiện báo cáo ngày/tuần/tháng về các vấn đề trong khu vực liên quan đến hoạt động kinh doanh với cấp trên phụ trách. 5. Thực hiện các công việc khác được giao YÊU CẦU CÔNG VIỆC Yêu cầu công việc: 1. Tốt nghiệp: Trung cấp trở lên chuyên ngành Kinh tế; Kỹ thuật; Vật liệu xây dựng 2. Có tố chất và đam mê kinh doanh. Ưu tiên ứng viên có kinh nghiệm trong lĩnh vực bê tông; Phụ gia xây dựng, sơn sàn công nghiệp, sản phẩm chống thấm… hoặc hóa chất, vật liệu xây dựng (sắt, thép, gạch, xi măng, cát, đá, bê tông, trợ nghiền xi măng...) 3. Nhiệt tình, năng động, nhạy bén trong công việc, sẵn sàng khai thác mọi cơ hội thị trường. 4. Kiên trì, chịu được áp lực cao, dám đương đầu thử thách và có tinh thần trách nhiệm 5. Có khả năng bán hàng, phát triển khách hàng tiềm năng; biết cách nâng cao doanh số và thị trường. 6. Kỹ năng giao tiếp và diễn đạt tốt, có khả năng thiết lập và duy trì các mối quan hệ. 7. Ứng viên có mối quan hệ với khách hàng là các Trạm trộn bê tông, Công ty tư vấn, Công ty xây dựng, Nhà thầu thi công; Công ty phân phối sản phẩm vật liệu xây dựng… 8. Sức khỏe tốt, có thể đi công tác tại các tỉnh.  Quyền lợi được hưởng: 1.      Thu nhập hấp dẫn: Lương cơ bản upto 20 triệu hoặc thỏa thuận theo năng lực + Phụ cấp công tác + thưởng doanh số 2.      Thưởng hiệu quả kinh doanh năm, thưởng tháng lương 13  và thưởng các ngày Lễ, Tết theo Quy định Công ty 3.      Chế độ BHXH, BHYT, BHTN, nghỉ phép năm theo Luật định. 4.      Du lịch, teambuilding, tham gia các CLB thể thao do công ty tổ chức. 5.      Được làm việc trong môi trường năng động, đề cao tính sáng tạo và năng lực làm việc 6.      Có cơ hội thăng tiến trong công việc. ĐỊA ĐIỂM LÀM VIỆC Hà Nội Đường Láng, Láng Thượng, Đống Đa, Hà Nội Hồ Chí Minh Xã Phước Kiển, Nhà Bè, Hồ Chí Minh THÔNG TIN KHÁC Phụ cấp khác: Công tác phí Thời gian thử việc: 2 tháng Cơ hội huấn luyện: Được hướng dẫn, đào tạo kiến thức sản phẩm, kỹ năng chuyên môn Độ tuổi: 25 - 45 Thời gian làm việc: Giờ hành chính, nghỉ Chiều Thứ 7, Chủ nhật Đồng nghiệp: Môi trường thân thiện, hòa đồng Phúc lợi: Đầy đủ theo Luật Lao động và quy định Công ty Ngày nghỉ: Nghỉ chiều Thứ 7, ngày Chủ nhật và các ngày Lễ, Tết Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/tuyen-gap-nhan-vien-kinh-doanh-vat-lieu-xay-dung-luong-cung-upto-20-trieu.35C5D807.html
